Actual,Predicted
8508,4605.9624
10991,9151.648
1776,1947.0333
3704,3687.5493
1756,2093.299
1045,2200.3162
1882,2846.2175
11888,5710.0645
1545,2314.7007
1862,2511.5613
4375,2270.522
815,2072.48
10390,9385.568
2210,2262.8062
2644,2409.438
895,2673.4133
6917,3060.9236
282,1758.9274
1003,1542.6309
1499,2165.1543
4409,3282.921
3356,2339.8994
1841,2765.9795
5598,4813.285
1209,1386.6124
3472,2572.6785
10085,8587.0205
1489,2605.075
9820,8261.005
1007,2639.5847
4622,3537.9836
2393,4224.396
154,840.62335
12282,8306.461
634,1445.2593
518,1304.8663
8462,5593.4897
4683,2505.2324
4919,6288.3564
1973,2965.0046
1479,3442.307
3485,3136.3787
1781,2115.0505
797,1721.705
4034,3042.5288
4355,3238.023
3482,3733.4731
4999,3984.032
3321,2313.2393
1101,1707.9603
4272,2964.8054
1632,1173.0826
1040,1936.3202
1004,1248.6093
5117,3219.0051
911,2751.032
1399,2889.93
5156,5150.232
1817,2433.7798
3719,4005.0244
1427,1985.528
1987,1930.7767
1675,2564.1277
2255,3518.7422
2606,1856.9161
2141,2744.3657
2665,4007.3318
2767,3253.3215
8411,4196.592
1515,3977.0273
3289,2939.1367
8539,5781.076
9093,8406.457
3961,5614.9604
2355,2439.1287
2398,3760.6484
974,1894.7427
3776,5099.293
2170,2563.655
4707,2861.0227
2212,2589.8037
1455,2392.6804
3355,4530.0215
4961,3941.8093
4245,2396.465
6479,6493.9136
1755,2848.2295
2696,1520.2867
983,2042.7153
1676,2410.6343
1404,2665.341
1065,2427.418
4249,4175.0996
1326,1377.9515
948,2836.748
4861,3063.917
283,808.08276
4624,5051.8364
3405,4472.84
725,3579.2854
4140,2248.962
4392,3738.9663
882,1838.9318
3391,2470.7622
1123,2787.3887
1877,2855.9197
515,2505.6833
4926,6774.6475
1491,1976.0288
3989,4219.6665
945,1613.9121
2888,2899.748
2606,2041.4102
10864,6333.4536
10115,9814.579
5547,4413.354
1149,2454.467
2244,2062.6426
9270,9190.52
6010,3021.1646
2248,2991.0488
1793,1799.5797
145,1081.8625
1230,2209.9893
481,340.42682
6615,5798.8276
2381,2470.537
7572,3030.0483
10822,7485.76
6039,4220.706
1799,4032.8489
2862,3652.1848
2036,2441.103
8188,6571.407
3836,5452.5483
2259,2573.7888
1011,2445.097
397,2031.4551
2091,3660.6345
622,1589.8425
7093,7878.703
3894,3774.383
10228,6347.4067
1606,2027.5533
3076,2898.415
5752,4005.7258
9428,4771.179
4192,5238.641
680,1792.9746
4542,3459.9036
2901,3996.9573
541,978.8303
149,896.3112
3423,3924.1272
1293,2274.0916
1692,3185.8984
4993,4280.6987
664,2358.5842
2585,1951.2227
1662,2185.8723
4503,4916.0674
595,1462.7587
2601,1856.713
2712,1850.8973
6145,6541.5557
2250,2912.6707
313,1722.7926
3582,4374.353
619,1171.1083
4473,4180.2285
2734,3511.8882
3736,3109.9077
4164,3428.2341
1099,1325.093
3803,2732.3208
2116,2460.303
4001,2759.4983
5224,5168.56
1872,1660.7566
12727,5240.2217
3279,2787.2805
2089,2532.3162
3263,2502.8545
2104,3292.8745
1088,2813.2798
7026,7968.133
6670,3855.3784
4890,4365.1587
3396,3403.8706
297,2095.621
1765,1594.7028
1726,1699.297
936,2144.9185
2688,3566.5571
777,1904.1232
5350,2947.5796
4405,3242.3984
4736,3569.591
8232,2420.211
2723,3803.4417
9910,8039.7383
10420,4949.849
5168,4237.9614
1874,2088.4639
514,2518.4233
2246,3371.4185
2575,3268.565
8056,6741.883
2661,2786.9377
6622,5453.847
6127,6303.6704
5326,5096.928
1659,2946.877
8143,8187.2217
3601,5711.3413
471,1034.6724
3028,4169.7812
703,1723.3451
654,1240.7014
1648,1875.0468
4569,4880.0776
1258,2488.4329
4894,3347.3386
7042,5305.5747
2389,2542.3882
1279,3007.8616
530,526.4503
3410,3307.707
6786,3625.3108
4044,1333.8461
2666,3072.866
1173,2581.388
1570,2944.5098
3044,5494.445
587,1604.8739
536,1445.2593
6733,5029.178
718,2146.9985
511,2014.8351
5696,3890.5752
1650,2089.4849
4133,2676.0662
2481,2540.456
2770,3679.8342
503,1168.487
945,2075.9822
1034,1491.0763
2584,2054.0994
1544,3794.713
5194,4389.5723
1079,2297.9119
4944,6383.828
10247,7055.57
1014,1456.2433
10353,8706.099
566,1517.2472
5952,3351.6118
1343,3337.498
2875,2847.7393
4322,3604.2202
3781,3636.4995
1449,2609.5923
11564,8361.23
3437,2693.716
1911,1934.6089
3530,3843.2834
3609,3677.8975
1262,1917.1595
10491,9362.272
1284,2618.6833
2664,2128.9734
924,2880.9998
1414,1563.7186
503,1037.4061
572,1958.0182
4630,3464.2886
2070,2981.1592
2849,1675.4424
922,1513.9906
1041,1921.3427
1964,2274.308
1298,1974.6946
613,1400.8798
4588,2674.5347
4155,4599.307
2429,1724.6284
2116,3518.7422
848,3247.6375
5173,3529.5884
935,1484.0178
2308,4030.938
2886,3971.1116
2719,3001.681
4916,3422.0156
4159,1500.7615
11437,8317.488
1735,2544.0718
4548,6090.4746
5299,3406.3845
3039,2458.343
2060,1875.8375
1028,1907.687
4906,5256.0566
6228,3327.6177
1228,2995.1301
1199,2785.8406
5896,4098.812
5737,8123.87
754,3669.3828
6834,4426.3345
942,1802.0227
4039,2663.4333
5918,2654.4775
2412,3266.6436
2510,2934.236
2313,3211.278
6678,4220.036
483,1403.7673
2028,2464.1787
1744,3730.2012
2303,1593.1349
2044,2878.5813
1544,3681.9434
1632,2207.125
2230,4601.6064
2091,3389.232
2360,4993.0854
1021,2144.9185
10281,9204.603
2636,2909.7825
4525,3542.0112
3814,2955.2937
4865,5435.122
3573,2139.7498
8211,9862.95
1407,2050.0457
1803,2047.751
8773,5097.316
2335,2540.456
3125,3140.433
4767,4447.4907
10662,8435.464
673,2188.7673
2930,3004.71
3070,4304.772
1002,2233.418
1522,2400.3586
1432,2284.4133
4176,4608.76
2349,2960.51
459,839.69696
4923,5137.3135
1259,1964.6893
2102,2401.3696
2267,3948.1174
