Actual,Predicted
2745,2803.6482
0,60.17842
75,241.79472
282,237.64784
1954,2248.867
3235,3207.732
4230,3764.6772
1287,1934.0654
2,73.88839
2870,2921.783
1,63.57636
3464,2846.669
3305,2860.9753
1126,1000.4557
1,176.3533
3124,3152.678
0,138.31369
0,-16.53843
14,59.1662
2371,2331.2344
0,-2.3189676
0,-14.903251
2753,2776.8167
0,-12.973091
1,28.539413
2837,2644.3535
2,-1.0272133
2753,3661.3047
818,1045.2968
1,-17.700817
2180,2365.249
1342,1168.3079
3763,3622.2817
852,697.858
2040,2325.948
854,827.731
3032,2893.2231
306,380.00223
11,23.813478
0,-75.04087
2302,2163.0469
1747,2086.1055
1614,1941.8887
2890,2788.2812
67,-12.796222
0,-40.78047
2819,2562.857
1829,1387.66
2394,2253.4158
2985,3232.9673
3414,3486.2786
1486,2164.0593
1795,1800.8597
792,840.862
3,41.515976
1679,1794.004
0,-68.34463
1705,1824.8231
0,18.851248
4,28.210297
1191,1621.7139
2882,2588.6
875,684.9761
1274,1496.2351
1047,1135.5729
2698,2313.2566
23,36.11557
36,259.6941
3749,3772.7717
0,59.48041
817,880.7796
17,-104.74151
0,-39.65094
1,-35.67363
381,441.1404
2755,3003.8745
3112,2946.0508
212,482.98703
1,9.53049
1893,2460.4534
0,-22.927996
1716,1615.1301
2819,2414.086
0,27.585993
0,1.3865001
1,46.046158
2518,2502.9355
3595,3579.0513
252,133.60382
1902,2590.1584
40,25.787056
1,21.029125
3839,3445.7554
887,1230.9664
7,27.438715
3770,3813.175
0,-111.524506
3611,3533.7273
2761,2507.854
2275,2188.7114
1663,2692.7832
1727,1657.064
2130,2136.2366
1,34.38378
1,-2.962825
176,122.0081
1835,2341.4832
2355,2344.6145
1178,1280.811
1805,2000.3759
895,856.7965
1182,975.0817
1,20.27166
908,1437.8011
1,-35.05172
3456,3099.7214
1774,1330.1873
1729,1387.0007
905,1088.1638
2,3.9194453
2481,2535.6018
0,-30.199846
3,1.157443
1285,1197.3755
0,-35.61054
2810,2673.07
2661,2687.372
3,69.32013
988,930.52966
0,-17.87808
3351,3286.8586
567,913.63574
16,366.2873
2211,2195.4287
1015,1019.9944
2614,3448.3274
0,-18.347866
0,-25.054043
1834,2909.639
858,889.8832
0,36.346966
349,429.58582
4264,3978.8755
0,12.3970175
2133,1913.6405
67,88.35352
3413,3370.4033
4396,4020.2227
14,59.1662
0,33.142124
3321,3624.218
0,-47.290176
1,-1.9680514
634,609.2045
3309,3608.1086
5,274.84015
0,-46.473953
565,832.8494
1,1.3005242
1,37.26587
474,239.94206
3,-0.7295373
1,-6.950895
3099,2949.0654
1,35.41106
1579,1518.0105
1947,2006.3087
1,-31.176786
1,53.00929
2568,2682.323
34,72.44713
2,25.262896
1,39.975464
2638,2762.924
1024,1018.00946
6,1.4355824
33,66.98834
2458,2359.5164
0,27.213642
3333,3413.9072
0,-25.34389
0,29.704216
86,22.791262
505,610.46747
1955,2081.0103
59,141.56497
645,801.5251
181,388.1951
502,791.47205
2636,2616.6816
844,849.362
4584,4150.1343
1931,2085.1296
0,59.618954
1689,1515.7753
0,31.246206
3857,3713.9492
1399,1549.2262
285,89.083626
49,85.21171
1,70.05479
1174,1446.064
0,-2.896185
1,12.559746
0,36.650486
4619,4297.3315
1923,2232.9905
446,144.04869
3326,2522.707
1,116.55307
1155,1659.0667
1341,1461.4143
2834,2891.1345
2800,2935.5461
2598,2592.8503
2476,2595.1091
2,38.944267
1,-22.065176
217,134.44029
265,149.87935
0,2.1277544
2562,2630.7947
33,46.38474
1,33.801987
0,148.99944
297,42.356617
4505,4442.6626
1,75.096306
248,726.1124
2755,2409.727
2855,3205.3406
3367,3334.8079
83,65.72145
2467,2282.226
3367,3419.3508
0,20.379414
893,973.29803
0,-45.80654
121,113.32634
3724,3264.0208
0,-30.137913
3778,3153.0889
2253,2245.5945
29,86.45007
2,36.04562
2,-70.84973
1488,2038.6829
3,31.499247
566,627.42334
2575,2639.921
3795,3577.7131
1835,1551.2947
1,115.07557
2229,1780.4913
3306,3344.9407
3034,3028.0232
30,34.1012
75,78.90404
1919,2285.0276
335,182.6571
64,-24.280525
1,-54.178024
111,150.94897
1,77.11095
16,-97.62552
3323,2622.7407
2325,2427.1025
1643,1723.9319
2,8.581833
1550,1675.2998
1,21.029125
0,17.475332
253,113.123535
0,-26.58989
1942,2061.5588
1261,711.8832
0,193.74858
2196,2187.94
129,142.68951
2938,3224.139
2403,2316.085
2,49.83583
1128,1032.0658
264,58.022842
0,-20.842663
1836,1705.0903
2897,2732.5286
555,407.0452
0,-8.159169
2315,2571.21
1,-8.0698395
27,46.435413
0,38.725376
101,2.5146296
3808,3576.3523
2111,2523.737
33,44.713055
1244,1042.5342
3,-12.958988
3333,2917.2708
1,34.803253
2253,2117.4321
612,863.28577
1999,2095.0488
0,12.732315
984,677.91364
3061,3072.51
211,113.04957
3045,2398.7432
243,259.62198
24,49.25872
109,249.87286
2219,2389.8335
2746,2815.2058
927,795.03595
3,46.07274
25,30.316835
0,148.99944
2290,2484.49
3001,3032.8325
687,812.7124
3301,3049.9197
2676,2867.994
908,662.4078
1073,808.863
2602,2715.7817
0,35.196934
2269,2626.2363
0,-7.0844765
235,168.35414
1,466.9972
0,-8.436801
1,5.613076
1860,1876.9606
1,47.426476
3523,3397.8047
27,31.727758
351,658.8111
3068,3727.73
227,198.82285
69,153.87424
2951,3190.8066
13,44.08259
179,102.93749
2637,2373.0654
37,88.62031
2385,2279.218
0,-3.2903516
2974,2986.431
318,169.40784
47,252.37698
405,630.7639
1,-23.732742
2825,3145.8357
1,-26.292313
2139,1978.701
2329,2379.8628
2325,2275.7266
3,28.107214
1,53.567482
2170,2153.8718
2,-39.65094
1786,2182.6233
316,482.6496
1294,1333.8892
3754,2914.926
2282,2896.2197
0,-30.967955
605,925.4391
2443,2194.0784
1,98.32509
1888,2291.8206
951,1485.3674
1840,1625.6448
1764,1768.138
0,30.649616
1823,1719.107
2038,2371.011
1849,1728.6317
3543,3259.2485
1840,1709.8351
1216,1352.7683
356,134.30736
1,-5.9173565
1060,737.864
1,99.4684
2282,2636.357
3294,3234.574
431,421.10077
1838,2118.099
3959,3787.7842
1002,1313.4907
3306,3457.4785
3441,3016.1877
228,135.60338
2430,2870.2263
1,26.601763
1,-5.9173565
4054,4147.063
0,-21.327812
1361,1510.9691
2977,3205.924
0,37.04762
1529,1567.5919
0,-39.65094
3865,3412.4646
3762,3577.943
2632,2634.502
3791,3025.134
3212,2840.7625
679,845.2696
2115,2621.6758
72,54.712334
1,49.9292
3771,4188.848
0,-44.725357
1034,909.561
645,486.56818
2,50.828983
192,120.95932
1493,1711.1987
0,-113.62502
905,916.1461
1438,2164.1301
211,188.26495
0,0.18697613
2313,2173.1836
3668,3444.4282
1070,998.9479
0,-70.723564
2289,1981.4812
53,301.24393
1714,2248.0608
1914,1588.2722
1,42.47509
1998,1707.3451
2,38.26281
2078,2435.0933
3662,4086.4797
2635,2066.1277
79,154.05084
0,52.757885
2,50.388504
3833,3481.6812
2008,2476.438
2787,2968.9456
2050,2736.0393
1807,1541.1853
4289,3010.0881
1,-0.49599916
1,9.027632
1,60.180183
2223,2571.9429
37,105.63101
0,-91.13577
412,613.18286
3,41.81176
2636,2480.05
17,7.2005286
578,1052.9888
2529,2603.429
1,-13.857161
0,-4.391621
0,25.09671
1145,1595.6425
1737,1737.1703
771,608.16034
1804,1870.8854
4637,4268.271
3,-10.106812
2856,2892.4143
2991,2457.8857
263,242.42108
334,282.22452
10,46.89566
3,14.972654
0,15.203394
2399,2496.4197
291,425.28043
2185,2214.6602
3352,2920.5132
44,74.86504
39,252.70381
1,28.734047
1,2.4967306
2899,2497.1138
1579,1441.0778
0,-0.85361356
2889,3415.3213
4090,3441.7854
0,-1.4360526
0,-47.99318
0,-1.81935
4065,3281.2427
2882,2750.5562
1,-34.451218
91,76.324974
948,567.7003
3676,3634.604
0,46.18374
0,135.87051
279,130.74275
3487,3441.6228
4196,3891.1926
2337,2560.8423
1,-30.03085
2074,2036.6364
1,-21.586302
0,-15.7599945
739,845.7186
3990,2903.8992
4015,3934.9963
2540,2745.3877
3,34.295666
1,-11.400531
970,935.2316
3,29.083088
0,-2.968901
1519,1107.155
3806,3343.7073
0,37.735962
2429,2569.651
0,34.26308
0,-1.8636427
0,36.346966
319,454.74405
857,809.22174
2184,2177.75
3792,3656.3206
1,8.204817
1196,991.2385
2787,2449.7383
2516,2511.6306
2223,1960.354
108,147.30803
1687,2002.3064
49,78.02509
47,67.75207
3415,3234.0254
289,328.9314
166,38.13486
882,958.1572
2366,2348.187
2,67.22806
2394,2144.131
0,-91.13577
1,1.6882074
1451,1591.3362
5,9.710573
4,13.878621
2305,2565.7522
3,11.575041
0,35.88479
157,398.4583
2890,2847.3362
1,10.224455
0,169.35208
0,-72.62455
4060,3943.2756
31,52.752544
3371,3333.8704
56,292.35995
1124,1078.0614
28,8.68142
2209,1949.796
3117,2949.9534
2576,2813.5906
161,332.63107
228,95.256615
3550,3688.236
1499,1849.9594
39,128.98306
2767,2772.044
145,104.59644
1933,1867.7236
0,24.115679
0,-53.65061
15,109.48491
3547,3388.1152
3,-13.857161
380,434.40826
2972,2833.026
3122,2769.6575
3079,2617.4944
2,20.986712
0,74.20567
2817,2557.1655
2156,2010.5497
0,-4.598349
3045,3102.2466
0,54.472942
157,114.42709
2423,2456.1008
1,100.46828
943,1162.3141
1016,652.6591
330,725.2919
119,27.242836
3694,3433.881
3208,2917.3096
1947,1692.139
2,32.288628
3444,3406.7092
1586,1582.7006
600,367.37888
66,105.39838
0,51.125557
211,176.2072
1117,1285.378
0,-112.502686
481,418.1197
2696,3062.9
54,76.29151
1,13.009596
2,17.322767
0,-6.330811
0,-61.24993
0,-17.864004
1118,761.68567
685,955.6543
4820,4315.538
2231,2602.7837
3093,3457.3416
1,-5.9173565
2028,2314.9756
2864,2993.7869
2345,2334.411
2853,2668.5715
293,145.18799
2321,2416.7612
0,-21.327812
2231,2121.6052
3107,3761.7341
40,76.25281
0,-71.36721
3516,3206.8865
48,40.544807
228,94.18322
1227,925.54926
0,4.8467956
0,15.803636
2537,2517.279
1951,2199.986
1219,925.6902
2305,2578.2158
1481,1356.0066
77,36.560013
0,32.217327
2741,3189.884
1801,1776.9034
1,-45.11518
3878,3707.3503
0,56.82019
1557,1714.6088
3672,3284.6375
3024,3059.2876
227,267.63348
850,847.39355
0,19.917826
3420,3193.1108
1,57.5252
295,302.0871
0,38.96413
2,127.12651
1,64.19431
4085,3761.8867
485,448.83075
1,39.24168
0,-0.47116643
1412,1389.7872
2,56.360546
2310,2234.9238
3379,3673.2092
2272,2721.804
1168,1404.6855
26,49.307835
1,28.252361
2312,1793.4757
0,-21.496124
2,-3.157936
1370,1478.867
2,65.426025
0,30.034786
3269,3049.0952
3,-18.47139
3545,3564.8027
565,479.3109
3,59.999596
268,115.34703
1874,1646.537
1343,1366.6243
3863,3726.3254
148,239.97745
299,174.77773
1368,2007.7021
2415,2071.6763
1,21.449549
2838,2723.5474
42,69.615395
0,57.051704
1,15.523114
3547,3586.7893
3,-1.0426123
2,-24.868942
0,3.2368853
247,190.54645
1,116.93454
2058,2173.3823
278,161.77808
167,67.05475
1334,1505.5042
1920,2096.6936
0,-31.079056
0,-58.293472
1473,1628.2675
0,21.61694
1,31.607347
516,848.08844
1,112.52263
4331,3515.2004
2840,2486.3923
4320,3786.2734
1,22.543266
0,30.719076
4178,3914.0605
1128,924.36914
0,-2.0682676
0,-51.608788
3554,3289.458
3822,3755.8738
777,666.4689
1291,1311.7483
0,-81.5695
13,68.696014
1119,1485.6797
1155,1426.1133
3955,3866.4631
2708,2623.2966
1864,2118.857
1792,1676.5605
1089,838.4528
1960,1894.8212
3380,3485.4985
1509,1563.5177
856,959.9108
3886,3388.0564
2690,3143.549
3072,2697.9597
1042,1007.2442
0,-33.191975
52,72.17307
3003,2782.244
2072,2119.9316
1,19.917826
228,127.93548
212,207.74557
769,562.4028
1,42.464302
3056,2906.6409
1246,1473.1777
0,2.289223
2385,2329.5422
3882,3849.18
38,15.915679
1,120.142654
1265,1129.619
3,286.54523
3447,3185.8743
1,73.01555
3609,3774.381
2,26.741182
2148,2400.912
1,4.7815638
1598,1820.3588
2822,2849.0159
1,-12.301154
76,72.845566
2390,2534.0708
2839,2880.84
0,19.315012
892,829.5405
873,695.2207
1786,1780.9972
3306,3510.78
1807,1452.2794
2,269.28424
3539,3750.5498
2543,2306.176
1838,1719.7858
3180,3145.1484
2693,2354.755
919,648.6883
1086,1340.4436
303,215.38138
3592,3171.6914
2268,2050.2317
0,-6.797009
1,-38.239338
2835,3016.8105
2062,1579.2029
844,741.39685
7,65.12414
2538,2089.5107
2346,2541.9194
1,33.777172
1,37.803944
168,131.11188
2234,2350.064
489,548.3472
268,266.19708
2839,2225.1062
0,-52.439884
1157,1302.0753
2242,2385.6736
1416,1609.4504
1864,1830.6211
1800,1744.9578
3569,3714.0117
358,401.1634
3955,3467.7368
4280,4239.827
936,651.23804
3,-13.547347
2206,1461.2468
251,-9.69304
1620,1939.1532
0,10.222398
1027,1230.091
1985,2032.9453
1,9.889242
0,-23.932615
320,193.31178
0,3.5561292
0,-23.927292
0,-38.630806
0,-10.6312275
2221,2414.5127
1476,2096.1978
0,-21.963009
3318,3547.862
3,41.822487
1889,1731.5016
2236,2187.547
17,279.25854
0,2.2251818
0,-13.577962
597,1095.9734
2995,2829.7483
1418,1911.8062
626,971.7352
1850,1840.065
1,112.83244
1352,1356.8821
2394,2524.7173
1,38.26281
1935,2117.9727
4464,4160.687
4134,3910.8135
