Actual,Predicted
1,1072.3152
2394,1464.4211
2394,2007.9384
1,1467.6602
1,1036.3118
3092,892.8831
41,1347.25
1118,712.6032
2550,1039.8076
796,874.293
2,935.4974
1,545.8741
3,662.49554
3147,683.86804
2186,715.85864
2197,1055.4548
2197,1127.6313
2461,1301.6259
733,1063.6228
1,1215.2512
1,993.9814
1835,1113.9641
47,656.6738
1,801.732
4053,817.6589
4196,1135.7582
4246,2127.5356
1,1459.041
468,1057.0715
2325,743.1544
3190,1274.6416
3190,1392.7556
4214,2234.4834
2017,1624.4974
1002,1951.7484
1,1065.8635
2386,1724.2815
358,1359.5789
2853,1359.6617
2563,1570.0006
2873,991.6306
2,2260.7107
3571,1071.9135
3385,2190.3438
1074,2121.255
61,1259.5696
61,1595.5756
2190,709.2618
2190,1840.1936
3668,1620.7648
3161,2819.2168
1835,2125.436
1,2090.5776
2,2042.8503
2,777.3553
2675,1038.4718
3072,2263.488
57,1484.0408
3474,1049.272
2755,1297.0641
2,1658.1272
190,1567.4048
190,1611.5116
1,1692.147
1,1815.6262
1,1126.8195
310,506.9354
2879,998.951
2879,1061.7053
1033,981.0389
3759,909.2945
1,1587.2883
2540,952.6635
1242,972.3509
596,1434.593
1,878.1381
686,713.4582
686,1241.0823
2925,1168.0432
2925,1606.1011
1407,1450.8472
1407,1482.751
3506,794.1871
2135,1560.2393
2135,1516.5452
3833,1930.3414
3062,1940.0234
3983,2245.4858
2274,1801.8188
326,1916.8733
326,1316.4075
1,1342.6472
38,1058.4465
1,1142.3372
1,961.6658
3192,803.5692
1310,1167.1416
3195,846.6212
3153,1125.5332
3153,1498.0034
2974,1280.021
3608,1715.6606
849,2688.0173
3571,2027.6732
2357,1539.6985
3116,2484.2944
2194,2404.6538
1007,1667.9849
2,1392.4067
1,1140.298
54,1088.4536
392,1291.1155
432,1135.678
2050,1294.7109
2294,1267.917
1,1337.8677
3678,1577.812
66,1597.3394
311,1161.232
311,1472.6282
3627,1684.5538
1,1333.6113
465,1305.124
3572,1522.4385
4217,614.00574
3594,1823.2122
2072,1679.7971
3446,1619.646
3203,1596.87
1836,1667.6901
1,1713.0302
1,1319.0253
3467,767.49396
3467,1243.7765
4331,1268.563
4409,2014.595
3645,1566.5151
4336,2318.376
2870,2874.2148
1099,2220.2544
1060,1491.7196
338,2594.638
338,1388.429
1,1876.0219
4469,2167.0059
1,1637.188
2423,1764.6406
4171,1629.3184
4456,2277.8406
39,2515.0022
3,2016.1321
1,1493.2852
72,2066.5344
1937,1713.5885
480,1119.532
2717,1560.3553
2717,1272.698
4144,1658.0834
3379,2265.185
2050,1964.0251
1176,1852.3387
42,801.76196
1,1198.134
1,790.88403
3375,1151.1173
3375,575.2624
64,1146.0244
4008,581.5441
489,806.70685
3459,1276.194
1536,1549.3938
1975,1382.6323
4254,1061.3792
1,2281.771
3761,1528.7571
3887,2466.1863
3836,2515.1143
3127,2856.8235
3256,2757.9827
1,2364.1792
2,2251.1074
1,911.35315
479,1461.9795
2749,1087.8523
4134,1386.0391
1219,2193.9592
3317,1346.4618
337,1694.4531
337,1498.2825
1172,1495.7954
1,1739.1416
4835,1115.3595
2,1605.0847
2302,1884.7139
484,1886.6343
1,1815.0046
4611,1158.2039
1,1792.3174
4355,1366.239
2589,1150.3683
3182,1672.1802
1,2301.7698
41,986.13995
68,776.8337
440,1180.1017
4320,968.90094
2100,2048.2446
4230,1877.0917
2835,1721.4512
2835,2016.7632
2097,2413.7957
1509,1452.8721
2344,1361.9717
288,1643.8501
288,1042.7676
1242,1007.627
1,1030.8716
132,904.5895
132,1109.5095
1,596.2083
11,410.99408
1089,488.58792
2213,674.3671
3737,1258.5973
375,1208.0471
3464,1006.26544
1,1255.9277
981,980.91284
3995,614.63245
1,1508.0405
3816,1067.4028
2787,1610.6434
1995,1268.5374
1,1933.557
1462,789.45294
339,1010.59094
392,1000.55414
1836,694.30896
2178,1644.9751
2738,1571.8616
2117,1745.3428
3056,1491.0532
1412,2018.8035
2879,1673.5879
1,1891.1401
419,1156.4314
988,734.51025
3768,720.0805
1610,2021.5972
268,1477.0531
268,1225.9297
2665,2196.0205
46,1369.6685
2614,1193.9875
1,1231.0464
810,1190.7686
1748,1177.8374
1,1094.0837
3225,964.7635
3653,1161.9241
847,2738.9644
1,1373.0181
235,1253.8887
235,1029.2902
44,656.8607
1,943.21857
948,565.2371
2571,959.54706
3110,725.1257
2166,1141.4714
26,1174.4319
1,1305.9594
2449,718.89
