Actual,Predicted
2702,4024.3281840221043
37,38.398508639644206
3161,1891.6618913385482
1298,4136.381334758817
550,3542.3629398464564
3524,2895.3183474816487
2376,1905.5992132637639
4538,4214.841818961273
529,3470.5032900458773
5228,2746.998098247691
8041,3827.8260722371797
2257,2019.3463080290985
0,291.6578680486291
1923,2836.5849968079874
3034,3245.2624342472063
4537,3057.6703652278393
4398,4469.177972108309
1681,2797.4158271588985
3121,2070.2607503690397
1748,3489.046020489057
0,309.0832889359608
242,2591.11861126487
6159,3092.8356373010774
5626,2939.596280056301
982,3173.0174095421844
2,367.0178501109058
276,577.1817602090468
1269,4839.123309931298
999,2410.4416374174198
3717,3618.4564126721834
0,3812.674966633249
193,3626.361335381649
3491,1542.6102825050639
1795,4942.452900257182
1,602.8922401469918
3687,2959.498892390884
749,2502.4057971917373
3408,1179.0916216128262
1,864.0413227322733
4410,3576.1835959546024
2119,1879.4556809652586
578,846.6550827274787
3763,1357.7377939219168
3499,3056.986835172438
1953,1162.7390513106784
2290,1996.6115721881597
2490,1166.1536397008913
142,891.8926428889263
3244,2824.3346339359578
793,2031.9390888938087
726,818.3091439172731
987,2131.3679361578415
646,2642.451228590844
1,809.3171513339785
1417,1358.5492886775046
2950,2309.7230938796874
1920,2383.3503620037263
3086,1311.3570111119352
10481,5303.800225011584
290,3513.0696629355825
1,998.5750688528224
4901,3052.512386505625
2675,2872.3326147412463
1233,2493.801085388508
2060,3601.208163127625
1802,1715.4452724051243
6568,3620.782777592294
3797,2143.730671694111
3365,2993.23111975509
160,1781.3706690845593
1229,3837.8004774278543
1319,2974.1229133400648
4125,4621.0244620236645
2967,990.2468123996387
558,4391.6082435990265
282,3354.2401188975073
2692,1990.5323582530564
2411,3206.476611479173
2312,2432.087836838169
1028,2054.8349190769823
2839,1738.2853367055814
1247,1079.5056771093678
7254,3345.953961792331
744,2939.2336836793233
1377,-343.70836338265326
901,4121.552497073974
3350,5071.288321916176
1649,857.3831480780373
3297,4009.7179519318324
